date,trading_volume_usd,close,search_trends,btc_close,halving_index,dxy,sp500_close,fed_rate,vmd_1,vmd_2,vmd_3,vmd_4,vmd_5,vmd_6,vmd_7,vmd_8,vmd_9,vmd_10,CDL_ENGULFING,CDL_HAMMER,CDL_HANGINGMAN,CDL_DOJI,CDL_MORNINGSTAR,CDL_EVENINGSTAR,CDL_3WHITESOLDIERS,CDL_3BLACKCROWS,CDL_PIERCING,CDL_DARKCLOUD,EMA_5,EMA_30,EMA_100,macd,macd_signal,macd_diff,macd_z,macd_price_slope_diff,divergence_strength,rsi,bb_ma,bb_std,bb_upper,bb_lower,bb_dist_upper,bb_dist_lower,bb_pos,bb_break_upper,bb_break_lower,bb_break_lower_cumulative,bb_break_upper_cumulative,OBV,AD,CMF,MFI,volume_avg,ForceIndex,hammer_rsi_low,engulfing_near_bb_lower,mfi_oversold_breakout,macd_bull_cross,bb_rsi_overbought,force_volume_spike,3crows_rsi_high,bullish_signals,bearish_signals,doji_rsi_extreme,hammer_bb_low,hangingman_bearish,engulfing_with_divergence,morningstar_reversal,eveningstar_reversal,soldiers_after_acc,bullish_patterns,bearish_patterns,tx_count,address_count,receiver_count,unique_addresses,inflow,outflow,total_volume,net_flow,mean_amount,std_amount,median_amount,max_amount,min_amount,whale_tx_count,whale_volume,address_entropy,burstiness,inflow_rel,outflow_rel,total_volume_rel,inflow_ratio,outflow_ratio,avg_tx_amount,value_volatility,whale_volume_share,avg_whale_amount,velocity_tpm,rolling_netflow_3h,rolling_netflow_24h,rolling_volume_3h,rolling_volume_24h,rolling_netflow_3h_normed,rolling_netflow_24h_normed,rolling_tx_mean_spike,rolling_vol_mean_spike,rolling_netflow_mean_spike,rolling_inflow_mean_spike,rolling_outflow_mean_spike,rolling_addresses_mean_spike,rolling_whale_share_mean_spike,spike_tx,spike_volume,spike_netflow,spike_inflow,spike_outflow,spike_unique_addresses,spike_whales
2022-06-02,306834570.09,40.82,21,30439.63,0.5287671232876713,118.0658,4176.82,0.83,89.97705080505561,-45.52988981773573,-1.9235804281441928,-0.852868321884316,-0.7786051855469268,0.4173178300551751,-0.1362207102964003,0.4906632752376964,0.1495885246269747,-0.1010248689987876,0,0,0,0,0,0,0,0,0,0,0.0368907043731541,0.0209803296470312,0.0156775609196093,0.0022938797906008,0.002275806393881,1.807339671982362e-05,0.5452173145475371,0.000301222422003,5.760605739152993e-05,72.62653397619988,0.0208578767201761,0.0020462340910738,0.0249503449023238,0.0167654085380283,0.0005776671360836,0.3276608628363542,0.9982400995515908,0,0,0,0,46646230.88000003,7895410.579182088,-0.0165834574753428,23.55076638011147,5479050.8,-5860433.991938458,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18472,4573,11220,15544,461504.007479856,350494.028519123,811998.035998979,111009.97896073305,43.95831723684382,735.7113210476826,4.9870177325,69412.999995,1.0,599,641148.829624225,3.931979822134233,1.9065220515767576,4.157320015735714,3.1573200157357144,7.314640031471429,0.5683560637090461,0.4316439362909539,43.95831723684382,16.736566986487,0.789594064516963,1070.3653249152335,12.827777777777778,393525.169355564,1748075.294795714,3738084.899501408,48641887.89465802,0.1052745402888128,0.0359376531310104,22207.571428571428,1588089.7286849644,85226.52765434815,836658.1281696565,751431.6005153081,18516.285714285717,0.8231686910213981,0.8317883862003307,0.5113048849395703,1.30252847342267,0.5516040446406478,0.4664350398343179,0.8394772169673029,0.9592129452071662
2022-06-03,257377662.2,38.23,21,29680.3,0.5294520547945205,118.2153,4108.54,0.83,85.62177034986702,-42.15691741509887,-2.4048240934040943,-2.3050044180865545,0.3853664991852983,0.2590556793368414,-0.0006465950781328,-0.0703043854351601,-0.235878990031817,0.0891864875343208,-80,0,0,0,0,0,0,0,0,0,0.0344752263398513,0.021746154664449,0.0161822599471157,0.0024114562650222,0.0023029363681093,0.0001085198969129,0.6647169255190123,0.0005763693689205,0.0007793939767951,73.9093652896066,0.0211377028871478,0.0023024195148456,0.0257425419168392,0.0165328638574564,0.0021563444034928,0.3563761317964079,0.9939856371552502,0,0,0,0,40034931.86000003,3241742.958520704,-0.0913950381966192,23.17187267482701,5530823.555000001,-7364399.699153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12217,2415,7845,10072,692818.752954521,615348.373198467,1308167.126152988,77470.37975605403,107.07760711737644,1289.1906151827857,5.007849913,74999.999995,1.0,785,1205876.541302808,3.343858784101739,1.5026955915865856,8.943014803027085,7.943014803027085,16.886029606054173,0.5296102761670354,0.4703897238329645,107.07760711737644,12.039777969352633,0.9218061799557732,1536.1484602583544,8.484027777777778,193395.13849098684,2082926.520534772,2872585.836158257,48105198.1513139,0.0673244071792924,0.0432994063132838,19569.571428571428,1324819.1526598032,60158.03905183055,692488.595855817,632330.5568039863,16352.857142857143,0.8293006668196317,0.6242855161438677,0.9874307172617612,1.2877810011278397,1.0004767690048324,0.9731435031522864,0.6159168341050056,1.1115464111356623
2022-06-04,190033825.17,38.97,21,29845.48,0.5301369863013699,118.2153,4108.54,0.83,81.24415259681297,-38.62655421000693,-2.6758720796111106,-1.582201309233118,1.0556884900629973,-0.3166937478182888,0.1928308121484958,-0.2651105145299638,0.2474204909200419,-0.0882280546304609,0,0,0,0,0,0,0,0,0,0,0.0374236163154724,0.0235209252342911,0.0171236818457629,0.0025637296093605,0.0023550950163595,0.000208634593001,0.8588516154144347,0.0009824354315341,0.0018600272224577,75.45033744172834,0.0215430729342095,0.0025473081204331,0.0266376891750757,0.0164484566933433,-0.0055269105133116,0.3859246784656355,1.0145292927008036,1,0,0,1,45125126.880000025,6998143.560510966,-0.0979089771662984,23.30165524171325,5537597.3675,-7599969.239376922,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10319,2313,6738,8908,305171.272746163,278327.388582698,583498.661328861,26843.884163465,56.546047226365054,944.8826569381104,4.691,68299.999995,1.0,391,499730.467585418,3.58691089258083,1.3943356542663474,11.368372434027505,10.368372434027505,21.73674486805501,0.5230025242065943,0.4769974757934057,56.546047226365054,16.709968305221363,0.8564380703930508,1278.083037302859,7.165972222222222,215324.24288025184,2399110.640497701,2703663.823480828,45489219.59420842,0.0796416481258505,0.052740202225917,17925.0,1271258.409482106,52401.357918516405,661829.8837003113,609428.5257817947,15018.857142857143,0.8469568171617249,0.575676429567643,0.4589929608147651,0.5122745903876571,0.461102286647954,0.456702265824611,0.5931210288018871,1.0111944942637086
2022-06-05,167132759.59,38.49,21,29897.9,0.5308219178082192,118.2153,4108.54,0.83,78.20381873149576,-36.3588922658861,-2.80417864427198,-1.2267862881394955,0.7699136142943418,-0.287014954650679,-0.0929762068282174,0.276226716285369,-0.1837590385676163,0.0727928005080385,0,0,0,0,0,0,0,0,0,0,0.0074561503048919,0.0175042535854235,0.0148164634037333,0.0025546083701655,0.0023949976871207,0.0001596106830447,0.8155790087598808,0.0007109819062649,0.0022697867067196,71.99023941510845,0.0219029522679175,0.0025798602790573,0.0270626728260322,0.0167432317098028,0.0595322040531183,0.3444848071549327,0.8526492637646341,0,0,0,0,40856205.96000002,5137331.878229272,-0.0905404906944024,32.46888310190678,5449986.9625,-6418616.419684614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071,2435,7804,10116,174666.10380283,341798.818279797,516464.92208262696,-167132.71447696697,42.78559540076439,456.9770657391521,4.155,24999.999995,1.0,420,424108.682310639,3.4136569916009742,1.5794951137243058,-1.0450742952954386,-2.045074295295439,-3.090148590590877,0.3381954830513851,0.661804516948615,42.78559540076439,10.680628876581858,0.8211761615879649,1009.7825769300928,8.38263888888889,-62818.450557448174,3711814.086375153,2408130.7095644763,41685519.92672961,-0.0260859804278685,0.089043247940757,15748.857142857143,1177479.4718567384,42904.34306452672,610191.9074606327,567287.5643961058,13239.57142857143,0.8569876093661055,0.7664683151611908,0.4386190455348033,-3.895473104566708,0.2862478208367567,0.602514209250562,0.7640730709884869,0.9582124089231238
2022-06-06,351014169.93,42.36,21,31353.78,0.5315068493150685,118.3081,4121.43,0.83,76.42045800562948,-34.82473836300793,-2.173815354260792,1.0645742682813168,-0.2427308367162204,0.6042940118410222,0.2249344788164,0.1308524003195761,0.0903514760273288,0.0024180061630856,80,0,0,0,0,0,0,0,0,0,-0.0207787206941627,0.00996588951674,0.0117179984812176,0.0023634698482422,0.002388692119345,-2.5222271102846427e-05,0.4199658668619543,3.345682512354565e-05,0.0017268741629226,64.40743221449154,0.0221858786837814,0.0024284497488346,0.0270427781814507,0.0173289791861122,0.1458529827854048,0.2657388099772652,0.6456368048390462,0,0,0,0,49140338.810000025,7437028.063355502,-0.0900399918977062,31.93688447752099,5634707.689,-4171401.374846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10584,3573,5805,9147,440539.082568162,521847.223241415,962386.305809577,-81308.14067325299,90.9284113576698,920.1353482929864,4.598602984499999,57120.999995,1.0,568,874686.182720122,4.6179807650618505,1.525124298837683,-5.418142376893401,-6.418142376893401,-11.836284753786805,0.4577570149417,0.5422429850583,90.9284113576698,10.1193382195319,0.9088722246357402,1539.940462535426,7.35,-221596.9709867552,2265960.083834336,2062349.889221065,37660415.82376193,-0.1074487758575489,0.0601682173250095,14037.714285714286,1015514.5592679232,35628.36830355183,525571.4637857376,489943.0954821856,11897.285714285714,0.8599796063548277,0.7539689001058373,0.9476834152957434,-2.2821180016023157,0.8382096687573563,1.0651180270799214,0.7688308257585764,1.056853229913384
2022-06-07,321469181.75,39.29,21,31111.75,0.5321917808219178,118.4414,4160.68,0.83,75.18600440547891,-34.161486052733046,-1.904332950944455,1.8615336532594184,-0.5660163859561144,-0.0505411289326236,-0.1521859625715179,-0.4962612946838586,-0.0665054555154159,-0.09200710277724,0,0,0,0,0,0,0,0,0,0,0.0087094045981128,0.0145116971369496,0.0135838163884263,0.0023215942883409,0.0023752725531442,-5.367826480326106e-05,0.2681555681078355,6.537248820328717e-05,0.0008098112195917,65.51074397024033,0.0224975462790219,0.0024056643039153,0.0273088748868527,0.0176862176711911,0.0798068978008737,0.3006778962338692,0.7902494421535639,0,0,0,0,41010216.950000025,5239282.457003469,-0.0619765731683078,31.701599244295608,5749931.891,-5627009.170853847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828,4409,6809,10961,715007.944597188,553412.406569677,1268420.351166865,161595.53802751098,98.87904203046968,2326.248930573598,4.999995,248041.251943966,1.0,689,1156601.292658021,4.686958741416082,1.6353780922529095,4.424676283298496,3.424676283298496,7.849352566596992,0.5636995211716894,0.4363004788283105,98.87904203046968,23.526208211612342,0.9118438470291196,1678.6666076313802,8.908333333333333,-86845.31712270921,2524919.753210187,2747271.579059069,37703413.50523324,-0.0316114787430128,0.0669679352205,12879.857142857143,886193.7252208841,19056.2436473918,452624.984434138,433568.740786746,10964.57142857143,0.8612222313101876,0.9959737796559412,1.4313127198578517,8.479926108083127,1.5796917297684652,1.2764121453162534,0.9996742755889096,1.0587788074652005
2022-06-08,198208463.94,38.79,21,30189.27,0.5328767123287671,118.3951,4115.77,0.83,75.00401507819097,-34.4039173956459,-2.0104059755022514,-0.4360251774905097,1.2303386101495184,-0.5143044523989249,-0.122838410741053,0.2860870726641082,0.0426794271956524,0.117767224738884,0,0,0,0,0,0,0,0,0,0,0.0082978708287604,0.0139651739337183,0.0133832857801661,0.0022774514128085,0.002355708325077,-7.82569122685377e-05,0.0522074060797704,-1.461157585004522e-05,8.421773747679237e-05,65.43878315723342,0.0227934824100025,0.0023894509062763,0.0275723842225553,0.0180145805974497,0.0821149170971766,0.2929938074124544,0.7810903566571981,0,0,0,0,35959847.68000002,2131362.907429591,-0.1110783340386729,38.907664309179154,5667635.551000001,-3186388.696523076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666,2775,6463,9079,388711.766550131,296215.409061815,684927.175611946,92496.35748831602,64.21593620963304,825.5300864298657,4.999995,49947.0,1.0,524,591478.07996322,3.931444591201665,1.4035805202275933,4.202454854497729,3.202454854497729,7.404909708995458,0.567522767953889,0.432477232046111,64.21593620963304,12.855532990049715,0.8635634575818456,1128.7749617618704,7.406944444444444,172783.75484257378,2466669.866235026,2915733.832588388,36954581.884403445,0.059259097285018,0.0667486882668824,12451.0,876551.796878835,31567.89760655124,454059.8472426931,422491.9496361417,10546.714285714286,0.8676134293857797,0.8566380210424865,0.7813881370739155,2.930076580998552,0.8560804680497683,0.7011149190343662,0.8608368212171699,0.9953320549604664
2022-06-09,214717194.25,39.93,21,30082.94,0.5335616438356164,118.9226,4017.82,0.83,73.45779201313333,-33.29923779105454,-1.0539612668855065,0.6481499932917669,0.3161650561296524,-0.0107028098631089,0.3308017392177882,0.1625588490290758,0.0224742118681504,-0.1282745154292129,80,0,0,0,0,0,0,0,0,0,-0.0026864476872716,0.0110172512459181,0.0121551167867857,0.0021678833455377,0.0023181433291692,-0.0001502599836314,-0.6235867477986596,-0.0003048828195739,-0.0002541219072207,58.436927808382976,0.0230503249435782,0.0023176716313127,0.0276856682062036,0.0184149816809528,0.1134182028634406,0.2594155338329394,0.6957941524594283,0,0,0,0,41298891.880000025,1442947.4663661066,-0.0939791717250245,40.17191492797857,5632588.1915,-1307563.5055076922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12557,3401,7688,10883,259740.102341298,302687.059879073,562427.162220371,-42946.957537774986,44.7899308927587,479.4919061061334,4.86,24036.537014733,1.0,420,455960.469843825,4.059566677830017,1.6012419811004783,-6.047927891349175,-7.047927891349175,-13.095855782698347,0.4618199827260944,0.5381800172739057,44.7899308927587,10.705350433654145,0.8107013680558514,1085.6201662948213,8.720138888888888,211144.93797805175,2371323.500848692,2515774.688999182,35409706.3649357,0.0839283974440687,0.066968177493753,11606.0,840898.8149104622,9574.049535335802,425236.4322228992,415662.38268756313,9880.857142857143,0.8706287584627637,1.081940375667758,0.6688404743206321,-4.485767216815288,0.6108133797086046,0.7282041206663409,1.1014226643148368,0.9311676879216304
2022-06-10,218200726.61,37.12,21,29067.38,0.5342465753424658,119.9981,3900.86,0.83,72.57386694763608,-33.011350790465,-0.8134074702706741,-0.7747229451430235,-0.1077427587534554,0.2387910897966458,-0.4469042375321722,-0.0876515322426957,-0.1224623909977905,0.098548168159184,-80,0,0,0,0,0,0,0,0,0,0.0130643961786596,0.0135428156449854,0.0131865196644527,0.0021462418436985,0.002283763032075,-0.0001375211883765,-1.257690037358297,0.0001692525968772,-0.0001502417985467,57.070864235869394,0.0233470720583356,0.0022924421277227,0.0279319563137812,0.01876218780289,0.0751333669769116,0.2778216492332906,0.7871304740653806,0,0,0,0,35630038.740000024,-3360218.7397414995,-0.1414227214913328,34.97334656065735,5778059.841,-3510752.4765999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11330,2794,7054,9662,578546.069919348,378874.152779316,957420.222698664,199671.917140032,84.50310879952903,1579.5435986525465,4.64226084,104772.999995,1.0,499,863831.1327199211,3.8874690642811554,1.447374811638911,2.897483422837112,1.897483422837112,4.794966845674224,0.604276007758234,0.395723992241766,84.50310879952904,18.692135959160712,0.902248680610751,1731.1245144687796,7.868055555555555,249221.3170905728,2489951.865191135,2204774.560530981,34786794.78267392,0.1130370975572905,0.0715775017717726,11479.285714285714,790792.1144169875,27031.412018761224,408911.7632178744,381880.351199113,9822.285714285714,0.8678348299849034,0.9869952087611226,1.2107103817095133,7.386662487385015,1.4148433035199577,0.9921279049567292,0.9836814241666182,1.039654839189211
2022-06-11,181417324.29,33.86,21,28389.49,0.5349315068493151,119.9981,3900.86,0.83,71.57820638294163,-32.95656842122262,-0.9995665352429256,-2.178826648772099,-0.5068176337617594,-0.370150918970732,-0.4506874440446261,0.3175781222839545,0.1041074814624451,-0.0825349758665597,0,0,0,0,0,0,0,0,0,0,0.0410393477463795,0.0198070053483858,0.0158463612644996,0.0023014625003822,0.0022873029257365,1.415957464575299e-05,-0.2192782602016037,0.0009812784598156,0.0008456482371189,64.67956932650459,0.0237974241268657,0.002367554739645,0.0285325336061558,0.0190623146475757,0.0030790464301508,0.3298524181772459,0.9907517109150924,0,0,0,0,30469631.970000025,-6971412.482889238,-0.1859380787424473,28.931899090254163,5881574.561,-5042444.884076923,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11398,3137,6693,9638,382029.152122464,313963.806082597,695992.958205061,68065.34603986697,61.062726636696006,554.875171501712,4.71295,25087.0,1.0,608,600112.19653809,4.139673381390615,1.3869932485198797,5.612682140757844,4.612682140757844,10.225364281515688,0.5488980134335014,0.4511019865664985,61.062726636696006,9.08697010539743,0.862238891160273,987.0266390429113,7.915277777777778,224790.3056421237,1276918.5044590288,2215840.3431240963,32144718.1335486,0.1014469775946012,0.0397240535491379,11633.42857142857,806862.7282564446,32920.19228681865,419891.4602716317,386971.2679848129,9926.57142857143,0.868663518665935,0.9797627526585948,0.8625915336417103,2.067586527042266,0.9098283443900615,0.8113362206904695,0.9709293958495236,0.9926040090695546
2022-06-12,240996234.82,30.59,21,26587.35,0.5356164383561643,119.9981,3900.86,0.83,72.45077129113248,-36.31602746703392,0.1066022597327121,-0.532732520218251,-2.240434364875656,-0.5584004637859336,0.1103957337484517,0.0909403453708846,-0.1432891829094564,0.0270086087649135,0,0,0,0,0,0,0,0,0,0,0.0549602393634063,0.0247634116549964,0.0180888827889134,0.0025778082929972,0.0023454039991886,0.0002324042938085,1.7396160084641064,0.0010333405552037,0.0021838716118966,71.89343492715702,0.0243765750419516,0.0025735793373982,0.0295237337167482,0.019229416367155,-0.0387355003618741,0.3739086160358997,1.115568637669456,1,0,0,1,23067810.030000024,-14181477.375943623,-0.2068803290074137,19.76916954765176,5992637.85,-7930314.773323076,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11371,3236,6655,9698,395219.928898626,314014.201656526,709234.130555152,81205.7272421,62.37218631212312,581.8999097677583,4.499995,32316.240096803,1.0,576,609878.5937265441,4.272761312423666,1.3494737767663751,4.866897229063047,3.866897229063047,8.733794458126091,0.557248885624368,0.442751114375632,62.37218631212312,9.329477515118882,0.8599115122239852,1058.8170029974724,7.896527777777778,348942.9904219987,1256454.5692036378,2362647.3114588773,30048854.84531404,0.1476915275206839,0.0418137255370174,11533.42857142857,834401.1866096625,68397.11253239964,451399.1495710312,383002.0370386313,9866.857142857143,0.8741971401853664,0.985916714147695,0.8499917568872486,1.1872683544006764,0.8755442478662337,0.8198760614551331,0.9828864307638848,0.9836585739020468
2022-06-13,476970922.42,28.54,21,22471.59,0.5363013698630137,121.1523,3749.63,0.83,70.96627043208674,-35.625200925401806,-1.0995440646714187,-1.1665293420558729,-2.3877039148973247,-0.7341151782623999,0.3556185682679157,-0.3282749668722545,0.0923005985891096,-0.0083909897810195,0,0,0,0,0,0,0,0,0,0,0.0958749257289441,0.0370788620601587,0.0235983228215648,0.0031719528848513,0.0025107137763212,0.0006612391085301,3.9826690787604737,0.0018882036697931,0.0039028226848125,82.50658757614524,0.0251511507084123,0.0034661707263669,0.0320834921611461,0.0182188092556785,-0.1042036318591069,0.4913164975584291,1.2691815258344936,1,0,0,2,5984806.130000025,-14147515.141556744,-0.203781903968965,29.57656251796364,6578316.483999999,-10015656.579092309,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15454,3529,9656,12902,1205225.177572718,1562609.091776236,2767834.269348954,-357383.91420351784,179.1014798336323,4523.860173855375,5.9995,399999.999995,1.0,1116,2612044.115684979,3.8380014239138,1.6065761783076191,-3.372354293725665,-4.372354293725665,-7.7447085874513295,0.435439791652052,0.5645602083479481,179.1014798336323,25.25864207296108,0.943714059982132,2340.5413222983684,10.731944444444444,-208112.8409215511,775892.70397726,4173061.358109167,31079053.440030266,-0.0498705442030327,0.024965133042884,12229.142857142857,1092322.324258145,28957.71631379038,560640.0202859677,531682.3039721772,10403.285714285714,0.8791745452348511,1.263702630718191,2.533898839089222,-12.3415779867048,2.1497309039015167,2.938990220479497,1.240185106353762,1.0734092167443732
2022-06-14,404924750.29,29.51,21,22118.37,0.536986301369863,121.6669,3735.48,0.83,68.95123431308696,-33.641123869267666,-3.6980847075999375,-0.9862749539958,0.5763846489032413,0.4208478893709764,-0.2386333895676211,0.2960890880088513,-0.0352432389225121,-0.0215132748119562,0,0,0,0,0,0,0,0,0,0,0.0412649519565031,0.0291794757911671,0.0207509183369336,0.0034768546541306,0.0027039419518831,0.0007729127022475,3.771289877840424,0.0016162230238116,0.0045377672488085,77.04868405461129,0.0258365785350952,0.0038427529530283,0.0335220844411518,0.0181510726290385,-0.0214117998005688,0.4701276548920468,1.0477179479120562,1,0,0,3,19855729.230000027,-12010171.645351924,-0.1557175952993804,39.33438628683774,7095354.663499999,-5975422.918207691,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12290,2891,7817,10483,565757.605466751,661019.174226578,1226776.779693329,-95261.56875982694,99.81910331109268,1306.485480403432,4.999995,71233.979995,1.0,737,1112259.482085923,3.746617986950041,1.5408091747146466,-5.938991062525295,-6.938991062525295,-12.87798212505059,0.4611740414651308,0.5388259585348691,99.81910331109268,13.088531524188166,0.9066518868770624,1509.1716174842916,8.534722222222221,-371439.755721245,633497.7796769119,4703845.179597435,31403899.949732248,-0.0789651320439576,0.0201725830451294,12152.285714285714,1086373.2426190684,-7736.156084400752,539318.5432673339,547054.6993517344,10335.0,0.8784328366417,1.0113323772129876,1.129240606787931,12.313811629513674,1.049023091324178,1.208323728888341,1.0143202709240444,1.0321243116812953
2022-06-15,395848370.39,34.71,21,22566.73,0.5376712328767124,121.6403,3789.99,0.83,68.38061819761481,-33.31247597541136,-3.3398610036524348,1.8759521399964971,0.9868070839140534,0.1720997198604768,0.4605345857229103,-0.0103516778245489,0.0278171228788902,0.0481620007797816,0,0,0,0,0,0,0,0,0,0,0.019630362808906,0.024804877097704,0.0191767445092878,0.0036245441808276,0.002888062397672,0.0007364817831556,3.2691889091955844,0.0012301558980991,0.0047345825917039,73.144077765292,0.0263983183057615,0.0041210715603281,0.0346404614264177,0.0181561751851052,0.0306877709567646,0.459783531741139,0.9374320764783536,0,0,0,2,33159826.350000024,996442.5560634136,-0.0359771383703284,39.02509221597023,7379120.200999999,-1083428.8552076907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12494,2802,7927,10501,1052677.818043136,1051313.306225215,2103991.124268351,1364.511817920953,168.4001220000281,3744.713113940814,5.110513991,326232.606906364,1.0,929,1984775.877945677,3.798680061197474,1.38841142729562,771.4684506339089,770.4684506339089,1541.9369012678178,0.5003242674843497,0.4996757325156503,168.4001220000281,22.23699763079857,0.943338522226832,2136.464884763915,8.676388888888889,-451280.97114542406,661972.4858467149,6098602.173310634,32652056.802117325,-0.0739974437290513,0.0202735310016914,12413.42857142857,1289096.6638556975,-20754.991180171477,634170.8363377631,654925.8275179344,10538.142857142857,0.8898292744481268,1.0064906667894216,1.6321437974831914,-0.065743791749936,1.659927826580902,1.6052402608850025,0.9964753887239552,1.060134285660462
2022-06-16,341621322.17,30.08,21,20372.85,0.5383561643835616,120.6714,3666.77,1.58,67.50658411261918,-33.23708155594446,-3.2197166024245,2.062648898669493,0.521116338773163,-0.8339670700242516,-0.1851204200965212,-0.6836766982876415,-0.0966355280830676,-0.1136165291632013,0,0,0,0,0,0,0,0,0,0,-0.0126214273419333,0.0162334424977206,0.01563085662839,0.0035017908936316,0.0030108080968639,0.0004909827967677,2.496201797042343,0.0002984529882985,0.0031448319102093,63.39016868190892,0.0267572655876657,0.0042090913106946,0.0351754482090551,0.0183390829662764,0.1296796125052726,0.4110298747035731,0.7601676767783719,0,0,0,1,22522577.530000024,-7803918.7112206835,-0.0716801195848255,39.5770571531637,7517458.669999999,-3554751.7455769214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10253,2485,6326,8629,448383.286088234,572117.886778942,1020501.172867176,-123734.60069070796,99.53195873082764,1368.1829757707314,4.999995,95433.402394426,1.0,660,923879.152903166,3.830860169167285,2.926269116927437,-3.623750216877744,-4.623750216877744,-8.247500433755487,0.4393755715424284,0.5606244284575717,99.53195873082764,13.74616749451118,0.9053190505479352,1399.8168983381304,7.120138888888889,-217631.6576326142,280558.57647999,4351269.076828856,31785562.82024323,-0.0500156744595581,0.0088266040172587,12084.285714285714,1354535.8082338127,-32296.0830591619,661119.8625873254,693415.9456464872,10216.142857142857,0.90334608623271,0.8484572644520629,0.7533954928794488,3.8312571980956176,0.6782178413661083,0.825071719753349,0.8446436312278887,1.0021840625041651
2022-06-17,205869840.16,30.67,21,20432.26,0.5390410958904109,121.2369,3674.84,1.58,66.98497066803519,-33.07181849638707,-2.1378884147027124,-1.3058351838925817,1.5826744641276946,-1.2249278864594897,-0.0881069992991785,0.4221704168264583,0.1180430656319576,0.138214754094837,0,0,0,0,0,0,0,0,0,0,0.0022569948382005,0.0175803998511863,0.0162432736581772,0.0034481384148952,0.0030982741604702,0.000349864254425,2.095255821050207,0.0001174151775374,0.0016460240639351,63.830755482756274,0.0271846481442746,0.0043069330698579,0.0357985142839904,0.0185707820045588,0.1127628103756347,0.4227448823621234,0.7894282156823179,0,0,0,0,29145583.210000023,-7734202.861981977,-0.0880192268223653,38.35478301350796,7644891.336999999,-3543918.742776921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10764,2201,6946,8967,400477.818880306,369021.293825021,769499.112705327,31456.52505528496,71.48821188269481,733.5048376937082,4.9995,34205.593310804,1.0,578,669384.258745988,3.421209363553646,1.284546283858769,12.731152540735655,11.731152540735655,24.462305081471317,0.520439610998831,0.479560389001169,71.48821188269481,10.2605005549351,0.8698960761535315,1158.1042538857923,7.475,-90913.56381750228,412199.243976216,3893991.409840854,30919162.19431868,-0.0233471403115442,0.0133315140101679,12003.42857142857,1327689.9353776218,-56326.85335698291,635681.5410103195,692008.3943673021,10116.857142857143,0.8987242855959644,0.8967437874892888,0.5795774240666108,-0.5584640927112122,0.6299975585948385,0.5332612968696924,0.8863424553079725,0.9679231885635357
2022-06-18,310435090.72,31.97,21,18954.25,0.5397260273972603,121.2369,3674.84,1.58,65.7272718666479,-32.65196843280462,-1.86693843879526,0.6658170919107751,-0.742004620446602,0.7777531492366084,0.5301709485166615,-0.1335872908110164,-0.0841017709292661,-0.1474150136857688,0,0,0,0,0,0,0,0,0,0,0.0193560458228789,0.0204641403793577,0.0175584996929227,0.0035036555955743,0.003179350447491,0.0003243051480832,1.982644882178824,-0.0004521977417506,-3.632957591463639e-05,64.75828452885806,0.0277358588926185,0.0044283488460251,0.0365925565846688,0.0188791612005682,0.079862130475937,0.4428678086902032,0.8472210514604669,0,0,0,0,39665086.86000002,2785300.785875559,-0.0367859310055371,40.31935711881325,7950218.289,-2334346.682269232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10553,2331,6745,8885,492429.494794655,564838.831190917,1057268.3259855718,-72409.33639626193,100.18651814513144,1422.35430252779,5.0,80000.0,1.0,696,956035.862578083,3.6750498984044855,1.5187097404269168,-6.800635378010124,-7.800635378010124,-14.601270756020249,0.4657564051544045,0.5342435948455956,100.18651814513142,14.197062926843609,0.9042509257873386,1373.6147450834526,7.3284722222222225,-164687.41203168518,121964.88918973209,2847268.6115580746,30037433.690269742,-0.0578404901325995,0.004060429744011,11882.714285714286,1379300.702203409,-76394.66513357275,651453.0185349182,727847.6836684906,10009.285714285714,0.9047260048284024,0.8880967551906129,0.7665248950403665,0.9478323685254376,0.7558941025434216,0.776039882883218,0.8876757296795833,0.9994748918031224
