date,trading_volume_usd,close,search_trends,btc_close,halving_index,dxy,sp500_close,fed_rate,vmd_1,vmd_2,vmd_3,vmd_4,vmd_5,vmd_6,vmd_7,vmd_8,vmd_9,vmd_10
2021-01-29,2507850.68,3.827,4,34252.08,0.8198630136986301,111.9511,3714.2,0.07,2.4843939467366654,1.3723741171681834,-0.1563525202208099,0.1538121442862668,-0.146827370188043,0.0025607349015031,0.0294378124737493,-0.0192099073279795,0.0026562190260918,-0.0096775381332051
2021-01-30,3123103.16,4.218,4,34317.82,0.8191780821917808,111.9511,3714.2,0.07,2.4980660872316656,1.3317589438281556,0.2105774040513484,-0.0110761592585819,0.0221372448071864,0.0681810181065492,-0.0271684097705159,0.0081711859549928,0.0087564908257896,0.0111265019765981
2021-01-31,6308843.68,4.263,4,33143.22,0.8184931506849316,111.9511,3714.2,0.07,2.5404537828858627,1.3669174147904408,0.2023309646737802,0.0637142479878492,0.0540006328376537,0.026328605362421,-0.0355161628795567,0.0235006186295877,-0.0141494056172458,-0.0098640523560773
2021-02-01,1903238.9,4.616,5,33535.94,0.8178082191780822,112.4189,3773.9,0.08,2.599994869898909,1.4081117356190844,0.3076204916088385,0.1685619773614907,0.0405487741818886,-0.0136243219756904,-0.0081099144079747,-0.0019655389874073,0.0181092378546413,0.0102601808145411
2021-02-02,5272051.15,5.255,5,35524.43,0.8171232876712329,112.2862,3826.3,0.08,2.6782898333812053,1.507919598849798,0.4399673088348843,0.2599560153284981,0.0846007871407527,0.0553886893016049,0.0735479816783577,0.0175130149493571,-0.0050087869632517,-0.0076182055051403
2021-02-03,5599751.6,5.736,5,37677.34,0.8164383561643835,112.2567,3830.2,0.08,2.7636508681456053,1.63087912613011,0.6146649231750295,0.329220373888049,0.1148331917520869,0.0630776463190176,0.0142202490168299,0.007490858772229,-0.0016937164197923,0.0074455009007364
2021-02-04,5178569.31,6.425,5,36983.42,0.8157534246575342,112.7469,3871.7,0.08,2.835070075484582,1.7574926186728723,0.7233505998928057,0.3758621502016392,0.3539071392329844,0.0861581791678471,-0.0185165445462381,0.0469687975805241,0.0203211522236088,-0.0043227293911809
2021-02-05,5779014.53,6.69,5,38310.24,0.815068493150685,112.2379,3886.8,0.08,2.9295448767199126,1.9121172863348357,0.8935842812857914,0.4455532180278356,0.3084431381227501,0.0026999359086678,0.0101618420826881,-0.0084630151613446,-0.017992152741958,0.0049881340017664
2021-02-06,4712896.2,6.103,5,39267.01,0.8143835616438356,112.2379,3886.8,0.08,2.997496206839529,2.015633860618042,0.9728238232172364,0.3972225560802958,-0.1470399866909617,-0.0986510801171167,-0.0355832105640434,-0.0291095210505642,0.0039737678178053,-0.0051860640464094
2021-02-07,3963788.1,6.689,5,38868.82,0.8136986301369863,112.2379,3886.8,0.08,3.0698314041983266,2.140897863799294,1.0494060011562611,0.2907446274196442,-0.082089325319594,0.0597713827346403,0.0742160852071731,0.0512471740151174,0.0071521364087187,0.0051785183357473
2021-02-08,4293965.08,7.881,5,46437.41,0.813013698630137,112.0428,3915.6,0.07,3.175808545603836,2.338630789681842,1.2241314605507023,0.3297447201662051,0.2260011974114848,0.2004712200403091,0.1063605257262456,0.0127104186700132,-0.0106320069251937,-0.002596948234691
2021-02-09,6871564.45,7.858,5,46509.57,0.8123287671232877,111.7675,3911.2,0.08,3.261511418492144,2.5111197566959778,1.3364024229086795,0.3413826954265774,0.2714726445176271,-0.06328335205138,-0.1034694000167844,-0.0407678106848725,0.0052563808317773,0.0034768035951632
2021-02-10,4821470.22,9.069,5,44854.95,0.8116438356164384,111.5834,3909.9,0.08,3.366143306763261,2.727598668175704,1.503063393816852,0.4607887878223073,0.4344349462513253,0.0107372424142726,0.0895814075228302,0.0847710238666863,0.0207236877868977,0.0021998529791549
2021-02-11,7725274.54,9.236,5,48006.18,0.810958904109589,111.5272,3916.4,0.08,3.525491621806818,3.002376542088039,1.8106327940133815,0.4690146857724397,-0.0930009813304109,0.0813691994264649,0.0613372983096968,-0.0714046208388478,-0.0249658270502309,-0.0018123915572661
2021-02-12,3317696.71,9.226,5,47435.54,0.8102739726027397,111.4889,3934.8,0.08,3.5643724413514044,3.125735914226183,1.7961688932778692,0.4282709602264826,0.3002884601630744,-0.1556488786170007,-0.1097632827758761,0.0378169015232529,0.0236695250276798,0.0048730570231828
2021-02-13,4103854.09,8.756,5,47222.32,0.8095890410958904,111.4889,3934.8,0.08,3.635180972838137,3.272160383841018,1.8439995725432776,0.2631129546902861,-0.2041392360231955,-0.1607686124724026,-0.1050386721891559,0.0575880178561521,-0.0254131311334309,-0.0156738849249763
2021-02-14,6380161.8,8.73,5,48652.87,0.8089041095890411,111.4889,3934.8,0.08,3.707501742325418,3.416972996465203,1.8453117267130656,-0.3989800504299334,0.0506052850587074,0.0225527009933333,0.0805518661023553,-0.0553050028700544,0.0157417504597655,0.0113442622482389
2021-02-15,4818046.31,8.842,5,47936.51,0.8082191780821918,111.4889,3934.8,0.08,3.7462812487114174,3.5145608431042907,1.7680854042245662,-0.3952325682418545,0.1515981570328279,0.0974391259459019,-0.0688659026664445,0.0460459625107014,-0.0019775771282604,-0.0120045536591068
2021-02-16,3587991.62,8.299,5,49184.63,0.8075342465753425,111.7879,3932.6,0.08,3.7476820635160606,3.5447638994739137,1.689041403127201,-0.2230558820731213,-0.3662749526536584,-0.0192006656704602,-0.0748873777617113,-0.0590234837928475,-0.0414366790235384,0.0109777849243771
2021-02-17,2954550.92,8.231,5,52154.91,0.8068493150684931,112.0204,3931.3,0.08,3.780983429638807,3.611918217220482,1.600950747065332,-0.4488249288624097,-0.3213442150812445,-0.1122266142332319,0.0749232200304768,-0.0257862148225304,0.0393648124915275,-0.0078950527047763
2021-02-18,3445459.96,8.967,5,51591.61,0.8061643835616439,112.1603,3914.0,0.07,3.8259693584969297,3.708878839217524,1.2788651603193402,0.1975007345099735,0.0414999385055246,0.1076514347646552,0.0870152927564497,0.0443777225320746,-0.027813530106105,0.0065364107859074
2021-02-19,10340648.27,11.49,5,55933.47,0.8054794520547945,111.7058,3906.7,0.07,3.9687091366329215,3.942936169148215,1.513307115760685,0.7689992494314997,0.3968237674075297,0.2214546378503064,0.2009248868014596,0.0892885691529195,0.0412466036328012,-0.0002804319644913
2021-02-20,6303523.66,10.0,5,55900.84,0.8047945205479452,111.7058,3906.7,0.07,4.039817202317214,4.05896276718231,1.5221098959469257,0.7586674276837296,0.1335236200793133,-0.219339268021665,-0.1821990583748719,-0.1481299739234592,-0.0565892401039439,-0.0306701599050603
2021-02-21,6413743.91,11.12,5,57469.95,0.8041095890410959,111.7058,3906.7,0.07,4.650819569902713,4.959408137918781,0.369752541196909,0.7124361394662736,-0.2004536534746794,-0.1671890422857371,0.1315030249224515,0.1473986974170512,0.0680313813702918,0.0484939231466389
2021-02-22,26035031.47,14.41,5,54121.17,0.8034246575342465,111.918,3876.5,0.07,4.942130883485628,5.3928296983846975,1.0889194913664373,0.9492641369720316,0.3324249283853001,0.3904319331346214,0.2861342461855205,0.1652177927059364,-0.0088411232112635,-0.0392226949315405
2021-02-23,34208004.7,15.21,5,48898.7,0.8027397260273973,111.8981,3881.4,0.07,4.460212659437006,4.728908906773047,2.456421543082308,1.4616599656792055,1.045798692023309,0.5221033800936594,-0.177524163006286,-0.1971250218419594,-0.0341119811331947,0.0384200118395983
2021-02-24,21691763.52,17.33,5,49738.17,0.802054794520548,111.7212,3925.4,0.07,4.762673707606174,5.233637169002127,2.8818931724978563,2.3220322180740824,0.6259526947151955,0.3678424645842213,-0.2783922150067998,0.2208347108112935,0.1007831205942791,-0.0125206632885335
2021-02-25,20612060.44,13.8,5,47082.87,0.8013698630136986,111.9253,3829.3,0.07,4.815754517129179,5.306763639940865,2.9952710014948907,2.1178969836132184,-0.3108788589322704,-0.5646571870840521,-0.4455011453453508,-0.223326688746364,-0.1496337765204342,-0.0105703875840241
2021-02-26,14645706.02,13.6,5,46324.5,0.8006849315068493,112.8306,3811.2,0.07,5.809032460930629,6.738338531108816,2.078203557451768,-0.8005342141405299,-0.7837561725068863,0.2335333221165513,-0.0621416335512232,0.1059732155427961,0.1081125944222664,0.0960765144999346
2021-02-27,7875656.96,13.19,5,46191.39,0.8,112.8306,3811.2,0.07,5.833003447259944,6.825824328488736,1.7162967889886067,-1.340240560007262,0.210187349845732,0.3322868935871459,-0.0788440918401644,0.13409858139452,-0.1176450456747056,-0.0872030018168753
2021-02-28,16270493.79,13.07,5,45261.03,0.7993150684931507,112.8306,3811.2,0.07,5.057438480189713,5.513707050799313,3.4221127646962373,-1.493702711000028,0.619956372399624,-0.2000997484078242,-0.0330284293394657,-0.1808991061875068,0.084854626209575,0.0593981734534599
2021-03-01,12985407.41,14.98,5,49635.07,0.7986301369863014,112.5263,3901.8,0.07,6.344398707302698,7.450268218222864,-1.1473954669730635,0.7504739660749339,0.5631681994050031,-0.2398925588706876,0.2053146750313809,0.193682795222618,0.0961717848228821,-0.0758926911401364
2021-03-02,8068191.27,13.98,5,48501.21,0.797945205479452,112.5342,3870.3,0.07,6.3955056390208345,7.549197654616719,-1.112293457617202,0.9423875835085042,-0.4553221812324504,0.1652085260759114,-0.1191759888336945,-0.1544016321357662,-0.1353970106429438,0.052419509990617
2021-03-03,8015888.05,14.13,5,50392.55,0.7972602739726027,112.7617,3819.7,0.07,6.4285059076971605,7.619447099873329,-1.0912589930456706,0.9524002538179296,-0.6126769280965205,0.2070286972546822,-0.1584820552445659,0.0458105905809157,0.1643970189502026,-0.0275799161232532
2021-03-04,6020248.34,13.08,5,48363.74,0.7965753424657535,112.7037,3768.5,0.07,6.447681661089994,7.636914863230841,-1.056623639077361,-0.488890117320427,-0.3234471586188654,-0.1237269634305985,0.1063915823040977,0.1097118336929128,-0.1683327970872813,0.0116782804056174
2021-03-05,5563803.09,12.57,5,48775.37,0.7958904109589041,113.7487,3841.9,0.07,6.403848631174102,7.565797964692755,-1.2175928996269558,-0.8495262915750386,0.3665910667788651,-0.216745526160929,0.1233714503823426,-0.1453075190649785,0.0878218244533444,0.0677690404112441
2021-03-06,6053010.27,13.07,5,48892.8,0.7952054794520548,113.7487,3841.9,0.07,6.393660829227279,7.526109783094293,-1.2834555431160315,-0.3803392050678183,0.5182918357468091,0.1567114394260981,-0.0651014923781753,0.1624705668884173,-0.0709554443294707,-0.0363913138748285
2021-03-07,4514029.18,13.85,5,50964.18,0.7945205479452054,113.7487,3841.9,0.07,6.399129679522733,7.515331342709124,-1.308528523139849,0.6404291654640872,0.4955039087108668,0.2102502591366348,0.1765844068250218,0.0622420176604562,-0.1525729362282162,0.0836804002900683
2021-03-08,5099926.79,13.65,5,52405.02,0.7938356164383562,114.2678,3821.3,0.07,6.474121256018561,7.554810807006973,-0.9446596220646792,0.7587171009517977,-0.3203935546671496,-0.1534968500060901,0.0050293261743759,-0.1124771552458823,0.1356376711430336,-0.068699401621334
2021-03-09,8179088.83,14.85,5,54928.7,0.7931506849315069,113.928,3875.4,0.07,6.451065800473889,7.469206285298058,0.4982588345165106,0.7553044682932982,-0.4351568961459111,0.2031944170635746,0.098625898556541,0.1639606630020061,-0.1043151821240155,0.0630086608943938
2021-03-10,10533161.12,14.19,5,55893.31,0.7924657534246575,113.5881,3898.8,0.07,6.496660929046811,7.480668320825539,0.7050124988132955,0.3570599724782639,-0.5209566259163891,0.1786732104498055,0.0572226333344403,-0.1777371687360248,0.0740132281097902,-0.0619984382978326
2021-03-11,14261141.6,16.01,5,57809.41,0.7917808219178082,112.9214,3939.3,0.07,13.791585625844784,1.0424783432833835,0.5488433643326391,-0.4779713187382408,0.4081007045381986,0.1908964750554808,0.0501125217943389,0.106418796156887,0.0785749179901169,0.0411224184414699
2021-03-12,10301609.87,14.58,5,57256.22,0.791095890410959,113.0269,3943.3,0.07,6.691157073732539,7.650929301263513,1.0449864299759324,-0.5041058062088856,0.27462990940708,-0.1749395871289285,-0.0889899463737406,0.0018557291355836,-0.1667955577110647,-0.0495625451057319
2021-03-13,11110133.82,15.29,5,61179.79,0.7904109589041096,113.0269,3943.3,0.07,14.061866951995112,1.0869297838591356,-0.2014039793775709,-0.4298647027329339,-0.1406280575910256,-0.0991811963079979,0.1131483091705681,-0.0282839544455971,0.1685818991206614,0.0564158628852022
2021-03-14,5729826.03,14.48,5,58998.89,0.7897260273972603,113.0269,3943.3,0.07,6.833963502336076,7.749794815990822,1.036893278893821,-0.4776032596355087,-0.4893948364038721,-0.2631976312887663,0.0996229665191366,0.0597129338570075,-0.1398421506301535,-0.0531692653652248
2021-03-15,16757368.37,14.16,5,55665.01,0.7890410958904109,113.1928,3968.9,0.07,6.832285149022098,7.677134844201701,0.6148222229110654,-0.5701559710865882,0.2855525949216889,-0.2531844276133017,-0.010806327616493,-0.1079914591043444,0.0993306264292048,0.0467751023518787
2021-03-16,7386266.91,13.64,5,56925.01,0.7883561643835616,112.9839,3962.7,0.07,6.861288253843274,7.589490453024655,0.1453995769988389,-0.6456374933213783,0.1512235654068169,0.1142390574477855,-0.1261436938883589,0.1126230978043169,-0.0761911872612848,-0.046591785659419
2021-03-17,19582474.34,14.22,5,58909.0,0.7876712328767124,113.1589,3974.1,0.07,6.913392823053309,7.616172066764344,-0.5490074249168982,-0.3885409941643633,0.2824293484444838,0.2476536842127564,0.0853166626266974,0.0553103635023043,-0.0766589397506643,0.0447296658627521
2021-03-18,13945970.29,14.22,5,57643.32,0.786986301369863,112.7744,3915.5,0.07,7.0442165008199975,7.87604286666124,-0.6150135385701108,-0.742803909887503,0.3486222219978128,0.2489541123448415,0.0744737565187127,-0.0851436515525135,0.0864448327181178,-0.0399430606615363
2021-03-19,10829869.62,14.14,5,58060.21,0.7863013698630137,112.9756,3913.1,0.07,6.962597383580634,7.557237917858245,-0.6995688531280649,0.4307989791089999,-0.0806115608902698,-0.1449616995480668,-0.0857002659419468,0.0826489938962536,-0.0873427684031645,0.0325605177457667
2021-03-20,3652184.81,14.16,5,58101.34,0.7856164383561643,112.9756,3913.1,0.07,14.28490730133556,-0.5911988893603382,0.4816665424184263,-0.1655501925841488,-0.2039163727670205,-0.0391356526274982,0.0697772496660498,-0.0711970735099376,0.0848407973953386,-0.0235937846098937
2021-03-21,5405747.15,14.33,5,57374.95,0.7849315068493151,112.9756,3913.1,0.07,7.000244801837894,7.499525441629961,-0.5577868748922662,0.457310470103034,-0.1732845760968175,-0.0017420006023871,0.0912278249010649,0.0421291810927932,-0.0654215142210276,0.0197446625229642
2021-03-22,19560554.6,14.81,5,54095.36,0.7842465753424658,113.0023,3940.6,0.07,7.003639663960416,7.546029469610516,-0.3696786571525555,0.3547925848178589,0.0495758806048283,0.1814641217685083,0.0757444772651371,0.0452236423720843,0.0175494223075022,-0.016024134515208
2021-03-23,10196032.12,14.16,5,54355.45,0.7835616438356164,113.2916,3910.5,0.07,6.989271035343993,7.528813152677879,-0.2345657869094082,0.1190896994125156,0.0483929671554367,0.0559438163964314,-0.1483185423282801,-0.0762630445009827,-0.010054211395597,0.0074840504977899
2021-03-24,8255939.18,13.59,5,52303.02,0.7828767123287671,113.6565,3889.1,0.07,14.322109468306008,-0.2463305405061388,-0.322360181167974,-0.1113451832620262,-0.187853338287689,-0.1227467191546747,0.035757881250048,0.066498478607055,-0.0418122990569945,0.0211948469823669
2021-03-25,8439341.48,13.0,5,51336.09,0.7821917808219178,114.0016,3909.5,0.07,14.21693785441004,-0.3915452034062027,-0.5082146505354003,-0.1823474311143706,-0.2322546948870742,0.0695633418700395,-0.0041833454435625,-0.0472015649766838,0.0416885074476558,-0.0262142626381711
2021-03-26,9553630.84,14.77,5,55055.43,0.7815068493150685,113.7406,3974.5,0.07,6.870224673351617,7.4026622064819,0.0500067333235213,-0.211417575541678,0.1929443553620167,0.2655983203575867,0.1066664422172396,0.0848388856800256,-0.0192494803284263,0.0335376458479281
2021-03-27,17711606.91,16.47,5,55863.73,0.7808219178082192,113.7406,3974.5,0.07,14.434151620470312,0.4317835670646192,0.4715439772891034,0.4377423892292865,0.4258204248597224,0.2444150397157154,0.0229099307791908,0.0308889639312268,-0.0269429519015203,-0.0340791536450976
2021-03-28,23638556.99,18.08,5,55781.01,0.7801369863013699,113.7406,3974.5,0.07,14.78266892107426,1.0569673478685917,0.9622215381241872,0.579132496182775,0.3846854231765455,-0.0965828521952186,-0.0052409693802254,-0.0184810835698799,0.0491694157149027,0.0353211685785466
2021-03-29,16701335.37,18.92,5,57626.1,0.7794520547945205,113.9314,3971.1,0.07,15.191359374730611,1.622169239810284,1.1742002606907405,0.4365473410231846,-0.147904152198723,-0.0340705588191065,0.0109973466414391,0.0399397918874509,-0.0290285691815893,-0.0283469047014105
2021-03-30,19211419.73,19.1,5,58781.54,0.7787671232876713,114.203,3958.6,0.07,15.57741293311663,1.9984557364703837,1.0942990793595329,-0.1052611410741503,-0.3511652556351757,0.098188955996044,0.0155628682272041,-0.0382851224408035,0.022259025848944,0.0293157129594059
2021-03-31,15131085.75,19.42,5,58793.8,0.7780821917808219,113.8234,3972.9,0.06,15.91117362505294,2.1694293438187167,0.9538104403059978,-0.4188013301932253,-0.2226431088437358,0.1865435646096452,-0.0015369793897577,0.0134172886684886,0.0105331002422404,-0.0186241833155736
2021-04-01,17593640.31,19.04,8,58730.82,0.7773972602739726,113.7389,4019.9,0.07,7.669170736845322,9.164662704693807,2.1732025038115514,-0.5739743453400361,0.1314349056333213,-0.0899124598509894,-0.0220177869105763,-0.0014893194320004,-0.0367474090690595,0.017932200871864
2021-04-02,11138607.45,19.77,8,58987.8,0.7767123287671233,113.7315,4019.9,0.07,16.19784278335477,2.729135566881957,-0.5613489723353681,-0.0247080569980823,0.3522308755435564,0.0236480307883119,0.0601008478373105,0.0219605669030576,0.0560547998364758,-0.0071090553118237
2021-04-03,51615008.06,22.44,8,57074.97,0.7760273972602739,113.7315,4019.9,0.07,16.38577932008574,2.5604309526908686,1.5561718048216393,0.5931227813506824,0.4326058561452156,0.2899439978744613,0.159356885986503,0.0627301169155777,-0.0102244780167369,0.0145666807874008
2021-04-04,33954665.69,23.81,8,58219.43,0.7753424657534247,113.7315,4019.9,0.07,16.81675427634936,3.1070635439955705,1.7227726288248597,0.5617952985545162,0.8409540123901621,0.1109360328033687,0.122161428264456,-0.0525321285920067,-0.0056983516021089,-0.0088815735184507
2021-04-05,27230532.4,22.99,8,59119.56,0.7746575342465754,113.394,4077.9,0.07,17.44170198192627,4.201761364373418,0.7997911133040972,0.451496016914833,-0.3301757665593937,-0.3015117796461719,-0.1651896453607978,-0.0026201363806382,0.0077087345574683,0.004906977555007
2021-04-06,29200559.83,25.09,8,58010.35,0.773972602739726,113.1464,4073.9,0.07,17.91129535390317,4.704838055285285,1.0628501142062183,-0.2080440509567391,-0.1545234950747514,0.1243767670413524,0.2586563265677033,0.1064510970363685,0.0276160481216294,0.0188332521871732
2021-04-07,62941535.1,26.54,8,55951.98,0.7732876712328767,113.2436,4079.9,0.07,18.42046631560305,5.254492480394572,1.142194398239499,-0.3430635180392732,0.3698995952405556,0.3715278937646621,0.1826570171506721,-0.0873406910242599,-0.0149339470423923,-0.0133279923539103
2021-04-08,33561712.5,26.99,8,58084.46,0.7726027397260274,113.0917,4097.2,0.07,18.564369349860304,4.887007798925642,1.882884138340908,0.7881264953132942,0.4561300371153179,-0.0264417563940541,-0.2443777491313498,0.0564516016387726,0.013107149890449,0.0176131384545457
2021-04-09,26523027.61,27.67,8,58106.85,0.7719178082191781,113.2028,4128.8,0.07,9.515176976411343,10.90223440073755,5.184412098445709,1.0171563353874524,0.2402566125716697,-0.2996532812740596,0.1395317221013539,0.0598399729419436,0.0037200074649926,-0.0132090202319357
2021-04-10,27356959.52,26.78,8,59784.8,0.7712328767123288,113.2028,4128.8,0.07,19.76550301676623,6.372057985157217,-0.2435761451487466,0.3433196519048399,-0.3504448181784812,-0.2213921274554013,0.1476776346453179,-0.1343385865409306,-0.0204033770443091,0.0131259836686684
